FechaHora,Inversor,E_Wh,E_life_Wh,Vac_V,Iac_A,P_W,T_C,W/m2,Wind_m/s
2025-07-17 10:50:41,FR45kWp3,14000.0,104805000.0,224.0,14.39,5484.0,27.8,182.8,4.02
2025-07-17 10:50:41,FR45kWp4,14000.0,108178000.0,225.0,14.62,5504.0,27.1,183.47,3.6
2025-07-17 10:50:41,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,27.4,0.0,3.78
2025-07-17 10:50:41,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,28.0,0.0,4.12
2025-07-17 10:51:11,FR52kWp1,44700.0,214748300.0,286.5,67.49,19203.0,28.4,640.1,4.32
2025-07-17 10:51:11,FR52kWp2,47660.0,214748300.0,286.3,70.99,20199.0,25.9,673.3,2.93
2025-07-17 10:52:12,FR45kWp4,14000.0,108178000.0,224.0,3.66,801.0,27.3,26.7,3.74
2025-07-17 10:52:12,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,26.4,0.0,3.23
2025-07-17 10:52:12,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,26.6,0.0,3.35
2025-07-17 10:52:42,FR52kWp2,47950.0,214748300.0,280.1,9.91,2762.0,27.7,92.07,3.92
2025-07-17 10:52:42,FR52kWp1,44960.0,214748300.0,280.4,9.33,2602.0,27.0,86.73,3.57
2025-07-17 10:53:42,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,26.2,0.0,3.12
2025-07-17 10:53:42,FR45kWp3,15000.0,104806000.0,223.0,4.64,1720.0,27.6,57.33,3.89
2025-07-17 10:54:12,FR52kWp1,45210.0,214748300.0,286.9,69.48,19783.0,27.2,659.43,3.66
2025-07-17 10:54:12,FR52kWp2,48230.0,214748300.0,286.8,72.96,20774.0,26.8,692.47,3.47
2025-07-17 10:55:13,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,29.0,0.0,4.49
2025-07-17 10:55:13,FR45kWp4,15000.0,108179000.0,225.0,14.86,5723.0,27.6,190.77,3.89
2025-07-17 10:55:13,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,27.4,0.0,3.81
2025-07-17 10:55:13,FR45kWp3,15000.0,104806000.0,224.0,14.55,5708.0,28.2,190.27,4.23
2025-07-17 10:55:43,FR52kWp1,45670.0,214748300.0,287.1,68.85,19631.0,28.2,654.37,4.21
2025-07-17 10:55:43,FR52kWp2,48690.0,214748300.0,287.0,72.19,20582.0,27.4,686.07,3.79
2025-07-17 10:56:43,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,28.4,0.0,4.34
2025-07-17 10:56:43,FR45kWp4,15000.0,108179000.0,225.0,14.71,5677.0,27.6,189.23,3.88
2025-07-17 10:56:43,FR45kWp3,15000.0,104806000.0,224.0,14.39,5657.0,26.4,188.57,3.2
2025-07-17 10:56:43,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,28.6,0.0,4.44
2025-07-17 10:56:43,FR52kWp1,46100.0,214748300.0,286.8,68.23,19431.0,27.3,647.7,3.7
2025-07-17 10:56:44,FR52kWp2,49150.0,214748300.0,286.7,71.35,20319.0,28.2,677.3,4.24
2025-07-17 10:58:14,FR52kWp2,49600.0,214748300.0,286.2,72.42,20599.0,28.0,686.63,4.1
2025-07-17 10:58:14,FR45kWp4,15000.0,108179000.0,225.0,15.26,5776.0,26.5,192.53,3.26
2025-07-17 10:58:14,FR52kWp1,46540.0,214748300.0,286.7,69.99,19944.0,26.6,664.8,3.31
2025-07-17 10:58:14,FR45kWp3,15000.0,104806000.0,224.0,14.72,5786.0,27.5,192.87,3.86
2025-07-17 10:58:14,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,26.7,0.0,3.4
2025-07-17 10:59:14,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,28.0,0.0,4.11
2025-07-17 10:59:14,FR45kWp4,15000.0,108179000.0,225.0,15.09,5692.0,27.3,189.73,3.7
2025-07-17 10:59:14,FR45kWp3,15000.0,104806000.0,225.0,15.05,5922.0,27.7,197.4,3.93
2025-07-17 10:59:45,FR52kWp2,50000.0,214748300.0,287.3,76.72,21902.0,26.8,730.07,3.43
2025-07-17 10:59:45,FR52kWp1,46910.0,214748300.0,287.1,73.59,20989.0,26.7,699.63,3.41
2025-07-17 11:00:45,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,29.8,0.0,4.27
2025-07-17 11:00:45,FR52kWp2,50490.0,214748300.0,286.5,72.38,20609.0,29.9,686.97,4.36
2025-07-17 11:00:45,FR45kWp3,15000.0,104806000.0,225.0,14.77,5783.0,28.0,192.77,3.28
2025-07-17 11:00:45,FR45kWp4,15000.0,108179000.0,225.0,14.76,5748.0,30.3,191.6,4.49
2025-07-17 11:00:45,FR52kWp1,47390.0,214748300.0,286.7,69.59,19830.0,27.8,661.0,3.16
2025-07-17 11:02:16,FR52kWp1,47850.0,214748300.0,281.6,24.11,6577.0,28.9,219.23,3.76
2025-07-17 11:02:16,FR45kWp4,15000.0,108179000.0,225.0,15.21,5838.0,31.0,194.6,4.49
2025-07-17 11:02:16,FR52kWp2,50980.0,214748300.0,287.0,71.57,20454.0,28.6,681.8,3.61
2025-07-17 11:02:16,FR45kWp3,15000.0,104806000.0,225.0,15.31,5738.0,27.7,191.27,3.1
2025-07-17 11:02:16,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,30.2,0.0,4.49
2025-07-17 11:03:46,FR45kWp4,15000.0,108179000.0,225.0,11.76,4507.0,28.2,150.23,3.39
2025-07-17 11:03:46,FR45kWp3,16000.0,104807000.0,225.0,14.72,5683.0,28.4,189.43,3.49
2025-07-17 11:03:46,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,29.8,0.0,4.27
2025-07-17 11:03:46,FR52kWp2,51430.0,214748300.0,287.0,73.93,21093.0,29.2,703.1,3.97
2025-07-17 11:03:46,FR52kWp1,48300.0,214748300.0,287.5,70.9,20245.0,29.2,674.83,3.93
2025-07-17 11:05:17,FR52kWp1,48790.0,214748300.0,286.7,68.65,19546.0,30.8,651.53,4.49
2025-07-17 11:05:17,FR45kWp4,16000.0,108180000.0,225.0,14.65,5635.0,29.6,187.83,4.2
2025-07-17 11:05:17,FR45kWp3,16000.0,104807000.0,225.0,14.24,5567.0,28.8,185.57,3.74
2025-07-17 11:05:17,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,29.7,0.0,4.22
2025-07-17 11:05:17,FR52kWp2,51940.0,214748300.0,286.5,71.52,20358.0,30.7,678.6,4.49
2025-07-17 11:05:17,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,29.3,0.0,4.0
2025-07-17 11:06:47,FR45kWp4,16000.0,108180000.0,225.0,14.39,5552.0,28.4,185.07,3.51
2025-07-17 11:06:47,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,29.3,0.0,4.02
2025-07-17 11:06:47,FR52kWp2,52410.0,214748300.0,286.6,70.72,20128.0,29.2,670.93,3.93
2025-07-17 11:06:47,FR45kWp3,16000.0,104807000.0,225.0,14.58,5513.0,29.2,183.77,3.92
2025-07-17 11:06:47,FR52kWp1,49240.0,214748300.0,286.5,67.97,19334.0,29.7,644.47,4.22
2025-07-17 11:07:48,FR45kWp3,16000.0,104807000.0,225.0,14.13,5465.0,30.5,182.17,4.49
2025-07-17 11:07:48,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,28.6,0.0,3.6
2025-07-17 11:07:48,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,29.4,0.0,4.09
2025-07-17 11:07:48,FR45kWp4,16000.0,108180000.0,225.0,14.27,5509.0,28.4,183.63,3.5
2025-07-17 11:08:18,FR52kWp2,52840.0,214748300.0,286.1,70.38,20030.0,28.4,667.67,3.48
2025-07-17 11:08:18,FR52kWp1,49680.0,214748300.0,285.9,67.63,19235.0,28.6,641.17,3.63
2025-07-17 11:09:18,FR45kWp4,16000.0,108180000.0,225.0,14.39,5457.0,29.3,181.9,4.0
2025-07-17 11:09:18,FR52kWp2,53290.0,214748300.0,286.5,70.35,20022.0,29.1,667.4,3.92
2025-07-17 11:09:18,FR52kWp1,50100.0,214748300.0,286.6,67.49,19208.0,28.8,640.27,3.7
2025-07-17 11:09:18,FR45kWp3,16000.0,104807000.0,225.0,14.17,5493.0,28.2,183.1,3.36
2025-07-17 11:09:18,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,28.6,0.0,3.62
2025-07-17 11:10:49,FR52kWp2,53750.0,214748300.0,286.9,70.09,19988.0,30.0,666.27,4.38
2025-07-17 11:10:49,FR45kWp4,16000.0,108180000.0,226.0,13.91,5534.0,28.8,184.47,3.7
2025-07-17 11:10:49,FR52kWp1,50530.0,214748300.0,287.2,67.24,19191.0,30.8,639.7,4.49
2025-07-17 11:10:49,FR45kWp3,16000.0,104807000.0,225.0,14.01,5487.0,30.2,182.9,4.49
2025-07-17 11:11:49,FR45kWp4,16000.0,108180000.0,225.0,14.06,5535.0,28.3,184.5,3.46
2025-07-17 11:11:49,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,28.2,0.0,3.36
2025-07-17 11:11:49,FR45kWp3,16000.0,104807000.0,225.0,14.32,5517.0,28.2,183.9,3.36
2025-07-17 11:12:20,FR52kWp2,54180.0,214748300.0,287.0,70.64,20148.0,30.5,671.6,4.49
2025-07-17 11:12:20,FR52kWp1,50960.0,214748300.0,287.0,67.93,19370.0,28.4,645.67,3.47
2025-07-17 11:13:20,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,30.3,0.0,4.49
2025-07-17 11:13:20,FR45kWp3,16000.0,104807000.0,225.0,14.22,5536.0,28.9,184.53,3.76
2025-07-17 11:13:20,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,29.4,0.0,4.07
2025-07-17 11:13:20,FR52kWp1,51390.0,214748300.0,287.2,68.47,19531.0,28.7,651.03,3.64
2025-07-17 11:13:20,FR52kWp2,54620.0,214748300.0,287.0,71.14,20287.0,27.8,676.23,3.17
2025-07-17 11:13:20,FR45kWp4,16000.0,108180000.0,225.0,14.12,5546.0,28.5,184.87,3.58
2025-07-17 11:14:51,FR45kWp4,16000.0,108180000.0,225.0,14.48,5637.0,28.9,187.9,3.8
2025-07-17 11:14:51,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,28.7,0.0,3.67
2025-07-17 11:14:51,FR52kWp2,55090.0,214748300.0,286.9,72.34,20604.0,27.9,686.8,3.24
2025-07-17 11:14:51,FR52kWp1,51830.0,214748300.0,287.0,69.82,19895.0,28.5,663.17,3.53
2025-07-17 11:14:51,FR45kWp3,17000.0,104808000.0,225.0,14.72,5599.0,29.1,186.63,3.89
2025-07-17 11:15:51,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,28.2,0.0,3.39
2025-07-17 11:15:51,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,29.4,0.0,4.07
2025-07-17 11:15:51,FR45kWp3,17000.0,104808000.0,224.0,14.25,5609.0,27.4,186.97,2.93
2025-07-17 11:15:51,FR45kWp4,17000.0,108181000.0,225.0,14.6,5633.0,28.3,187.77,3.44
2025-07-17 11:16:21,FR52kWp2,55550.0,214748300.0,285.7,71.86,20391.0,28.3,679.7,3.43
2025-07-17 11:16:21,FR52kWp1,52280.0,214748300.0,285.9,69.29,19665.0,28.9,655.5,3.76
2025-07-17 11:17:21,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,28.7,0.0,3.68
2025-07-17 11:17:22,FR45kWp4,17000.0,108181000.0,225.0,14.5,5562.0,28.3,185.4,3.42
2025-07-17 11:17:22,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,28.4,0.0,3.48
2025-07-17 11:17:22,FR45kWp3,17000.0,104808000.0,224.0,14.08,5544.0,29.7,184.8,4.23
2025-07-17 11:17:52,FR52kWp1,52740.0,214748300.0,286.1,68.39,19420.0,29.3,647.33,4.01
2025-07-17 11:17:52,FR52kWp2,56050.0,214748300.0,286.7,70.87,20170.0,27.8,672.33,3.15
2025-07-17 11:18:52,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,30.9,0.0,4.49
2025-07-17 11:18:52,FR45kWp4,17000.0,108181000.0,225.0,14.79,5736.0,30.0,191.2,4.38
2025-07-17 11:18:52,FR45kWp3,17000.0,104808000.0,224.0,14.72,5659.0,28.8,188.63,3.74
2025-07-17 11:18:52,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,27.5,0.0,3.01
2025-07-17 11:19:22,FR52kWp1,53240.0,214748300.0,285.9,69.82,19820.0,29.3,660.67,3.98
2025-07-17 11:19:22,FR52kWp2,56550.0,214748300.0,287.2,72.03,20546.0,28.9,684.87,3.78
2025-07-17 11:20:23,FR45kWp4,17000.0,108181000.0,225.0,14.65,5725.0,29.2,190.83,3.95
2025-07-17 11:20:23,FR45kWp3,17000.0,104808000.0,224.0,14.84,5628.0,28.9,187.6,3.79
2025-07-17 11:20:23,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,28.7,0.0,3.65
2025-07-17 11:20:53,FR52kWp2,57070.0,214748300.0,286.3,72.95,20758.0,27.7,691.93,3.09
2025-07-17 11:20:53,FR52kWp1,53710.0,214748300.0,286.5,70.4,20035.0,29.3,667.83,3.99
2025-07-17 11:21:53,FR52kWp1,54220.0,214748300.0,286.8,71.08,20253.0,30.4,675.1,4.49
2025-07-17 11:21:53,FR45kWp4,17000.0,108181000.0,225.0,14.93,5703.0,29.1,190.1,3.9
2025-07-17 11:21:53,FR45kWp3,17000.0,104808000.0,224.0,14.58,5627.0,30.4,187.57,4.49
2025-07-17 11:21:53,FR52kWp2,57590.0,214748300.0,287.0,73.43,20945.0,27.9,698.17,3.24
2025-07-17 11:23:24,FR45kWp3,17000.0,104808000.0,224.0,14.43,5605.0,29.8,186.83,4.3
2025-07-17 11:23:24,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,29.7,0.0,4.23
2025-07-17 11:23:24,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,29.0,0.0,3.82
2025-07-17 11:23:24,FR52kWp1,54690.0,214748300.0,286.9,70.4,20059.0,28.5,668.63,3.55
2025-07-17 11:23:24,FR52kWp2,58050.0,214748300.0,286.9,72.74,20731.0,29.6,691.03,4.17
2025-07-17 11:23:24,FR45kWp4,17000.0,108181000.0,225.0,14.83,5686.0,29.3,189.53,4.03
2025-07-17 11:24:54,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,29.2,0.0,3.92
2025-07-17 11:24:54,FR45kWp4,17000.0,108181000.0,225.0,14.95,5691.0,28.6,189.7,3.63
2025-07-17 11:24:54,FR52kWp1,55140.0,214748300.0,287.2,71.16,20278.0,29.5,675.93,4.1
2025-07-17 11:24:54,FR45kWp3,17000.0,104808000.0,225.0,14.57,5605.0,29.2,186.83,3.95
2025-07-17 11:24:54,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,28.8,0.0,3.75
2025-07-17 11:24:55,FR52kWp2,58530.0,214748300.0,286.9,73.59,20968.0,28.7,698.93,3.69
2025-07-17 11:25:55,FR45kWp3,18000.0,104809000.0,224.0,14.71,5622.0,28.9,187.4,3.81
2025-07-17 11:25:55,FR45kWp4,17000.0,108181000.0,225.0,14.77,5603.0,29.7,186.77,4.25
2025-07-17 11:25:55,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,28.7,0.0,3.68
2025-07-17 11:25:55,FR52kWp2,58980.0,214748300.0,286.7,73.43,20911.0,30.0,697.03,4.41
2025-07-17 11:25:55,FR52kWp1,55580.0,214748300.0,286.9,71.06,20234.0,28.6,674.47,3.62
2025-07-17 11:25:55,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,28.3,0.0,3.42
2025-07-17 11:27:25,FR45kWp4,18000.0,108182000.0,225.0,14.71,5759.0,28.0,191.97,3.25
2025-07-17 11:27:25,FR52kWp2,59440.0,214748300.0,286.9,73.91,21066.0,28.7,702.2,3.65
2025-07-17 11:27:25,FR45kWp3,18000.0,104809000.0,225.0,14.6,5632.0,29.4,187.73,4.04
2025-07-17 11:27:25,FR52kWp1,56030.0,214748300.0,287.0,71.67,20420.0,27.7,680.67,3.12
2025-07-17 11:28:56,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,28.4,0.0,3.51
2025-07-17 11:28:56,FR52kWp2,59920.0,214748300.0,287.3,74.75,21323.0,30.2,710.77,4.49
2025-07-17 11:28:56,FR45kWp3,18000.0,104809000.0,225.0,14.98,5764.0,29.6,192.13,4.17
2025-07-17 11:28:56,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,28.4,0.0,3.49
2025-07-17 11:28:56,FR45kWp4,18000.0,108182000.0,225.0,15.09,5781.0,29.2,192.7,3.93
2025-07-17 11:28:56,FR52kWp1,56490.0,214748300.0,287.1,72.5,20665.0,29.1,688.83,3.88
2025-07-17 11:29:56,FR45kWp3,18000.0,104809000.0,225.0,14.81,5722.0,28.5,190.73,3.57
2025-07-17 11:29:56,FR45kWp4,18000.0,108182000.0,225.0,14.98,5801.0,28.6,193.37,3.6
2025-07-17 11:30:27,FR52kWp2,60410.0,214748300.0,287.3,75.89,21652.0,29.0,721.73,3.86
2025-07-17 11:30:27,FR52kWp1,56970.0,214748300.0,287.0,73.59,20987.0,28.7,699.57,3.66
2025-07-17 11:31:27,FR45kWp4,18000.0,108182000.0,225.0,15.17,5838.0,27.6,194.6,3.05
2025-07-17 11:31:27,FR45kWp3,18000.0,104809000.0,225.0,14.96,5915.0,30.0,197.17,4.42
2025-07-17 11:31:27,FR52kWp1,57440.0,214748300.0,287.3,74.57,21271.0,29.2,709.03,3.96
2025-07-17 11:31:27,FR52kWp2,60890.0,214748300.0,287.3,76.84,21925.0,28.3,730.83,3.45
2025-07-17 11:32:58,FR45kWp3,18000.0,104809000.0,225.0,15.14,5844.0,29.6,194.8,4.15
2025-07-17 11:32:58,FR52kWp2,61450.0,214748300.0,287.4,77.04,21983.0,29.6,732.77,4.15
2025-07-17 11:32:58,FR45kWp4,18000.0,108182000.0,225.0,15.02,5905.0,28.2,196.83,3.4
2025-07-17 11:32:58,FR52kWp1,57970.0,214748300.0,286.7,74.93,21361.0,28.7,712.03,3.66
2025-07-17 11:32:58,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,30.0,0.0,4.39
2025-07-17 11:32:58,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,27.9,0.0,3.22
2025-07-17 11:34:28,FR52kWp1,58500.0,214748300.0,287.2,74.9,21362.0,28.4,712.07,3.53
2025-07-17 11:34:28,FR52kWp2,62010.0,214748300.0,286.9,77.29,22042.0,29.4,734.73,4.08
2025-07-17 11:34:28,FR45kWp4,18000.0,108182000.0,225.0,15.14,5831.0,29.8,194.37,4.3
2025-07-17 11:34:28,FR45kWp3,18000.0,104809000.0,225.0,15.26,5809.0,30.0,193.63,4.39
2025-07-17 11:34:28,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,28.7,0.0,3.66
2025-07-17 11:35:58,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,29.4,0.0,4.08
2025-07-17 11:35:59,FR52kWp2,62570.0,214748300.0,286.9,76.15,21727.0,28.9,724.23,3.78
2025-07-17 11:35:59,FR45kWp3,19000.0,104810000.0,224.0,15.03,5867.0,30.7,195.57,4.49
2025-07-17 11:35:59,FR52kWp1,59040.0,214748300.0,286.9,73.97,21106.0,29.2,703.53,3.97
2025-07-17 11:35:59,FR45kWp4,18000.0,108182000.0,225.0,14.95,5802.0,29.4,193.4,4.06
2025-07-17 11:35:59,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,28.4,0.0,3.49
2025-07-17 11:37:29,FR45kWp3,19000.0,104810000.0,224.0,15.4,5851.0,28.9,195.03,3.8
2025-07-17 11:37:29,FR52kWp1,59580.0,214748300.0,288.3,76.16,21804.0,29.4,726.8,4.06
2025-07-17 11:37:29,FR52kWp2,63120.0,214748300.0,287.9,78.44,22438.0,29.9,747.93,4.33
2025-07-17 11:37:29,FR45kWp4,19000.0,108183000.0,225.0,15.4,5955.0,29.9,198.5,4.34
2025-07-17 11:37:29,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,29.3,0.0,4.01
2025-07-17 11:39:00,FR52kWp2,63710.0,214748300.0,288.3,81.04,23213.0,29.3,773.77,4.01
2025-07-17 11:39:00,FR52kWp1,60160.0,214748300.0,288.1,78.98,22592.0,29.4,753.07,4.08
2025-07-17 11:39:00,FR45kWp3,19000.0,104810000.0,225.0,15.76,5981.0,29.7,199.37,4.22
2025-07-17 11:39:00,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,30.4,0.0,4.49
2025-07-17 11:39:00,FR45kWp4,19000.0,108183000.0,225.0,15.74,6026.0,29.4,200.87,4.08
2025-07-17 11:40:30,FR45kWp3,19000.0,104810000.0,225.0,15.64,5934.0,28.8,197.8,3.74
2025-07-17 11:40:30,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,28.6,0.0,3.6
2025-07-17 11:40:30,FR52kWp2,64310.0,214748300.0,288.1,79.21,22665.0,28.3,755.5,3.43
2025-07-17 11:40:30,FR52kWp1,60740.0,214748300.0,287.8,77.29,22088.0,28.9,736.27,3.75
2025-07-17 11:40:30,FR45kWp4,19000.0,108183000.0,225.0,15.55,5885.0,29.5,196.17,4.14
2025-07-17 11:40:30,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,27.6,0.0,3.06
2025-07-17 11:42:01,FR52kWp2,64890.0,214748300.0,287.8,79.79,22812.0,29.9,760.4,4.34
2025-07-17 11:42:01,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,29.8,0.0,4.29
2025-07-17 11:42:01,FR52kWp1,61300.0,214748300.0,287.8,77.38,22118.0,29.4,737.27,4.08
2025-07-17 11:42:01,FR45kWp3,19000.0,104810000.0,224.0,15.42,5813.0,29.5,193.77,4.1
2025-07-17 11:42:01,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,28.7,0.0,3.65
2025-07-17 11:42:01,FR45kWp4,19000.0,108183000.0,225.0,15.05,5879.0,28.1,195.97,3.33
2025-07-17 11:43:31,FR45kWp4,19000.0,108183000.0,224.0,6.65,1459.0,29.4,48.63,4.07
2025-07-17 11:43:31,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,30.2,0.0,4.49
2025-07-17 11:43:31,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,28.9,0.0,3.79
2025-07-17 11:43:31,FR45kWp3,19000.0,104810000.0,223.0,3.83,1429.0,28.9,47.63,3.79
2025-07-17 11:44:02,FR52kWp1,61490.0,214748300.0,281.0,18.76,5250.0,29.8,175.0,4.3
2025-07-17 11:44:02,FR52kWp2,65060.0,214748300.0,280.9,19.93,5568.0,29.2,185.6,3.93
2025-07-17 11:45:02,FR45kWp4,19000.0,108183000.0,224.0,16.18,6292.0,28.5,209.73,3.57
2025-07-17 11:45:02,FR52kWp1,61880.0,214748300.0,286.0,62.3,17700.0,29.0,590.0,3.82
2025-07-17 11:45:02,FR45kWp3,19000.0,104810000.0,225.0,15.76,6113.0,28.4,203.77,3.48
2025-07-17 11:45:02,FR52kWp2,65450.0,214748300.0,283.7,48.58,13679.0,30.9,455.97,4.49
2025-07-17 11:45:02,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,28.0,0.0,3.28
2025-07-17 11:45:02,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,30.3,0.0,4.49
2025-07-17 11:46:33,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,29.1,0.0,3.89
2025-07-17 11:46:33,FR45kWp4,19000.0,108183000.0,224.0,7.06,1520.0,28.0,50.67,3.27
2025-07-17 11:46:33,FR52kWp2,65650.0,214748300.0,288.2,84.38,24141.0,28.7,804.7,3.7
2025-07-17 11:46:33,FR52kWp1,62090.0,214748300.0,288.4,81.21,23236.0,28.4,774.53,3.48
2025-07-17 11:46:33,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,30.5,0.0,4.49
2025-07-17 11:46:33,FR45kWp3,19000.0,104810000.0,224.0,3.9,1460.0,29.7,48.67,4.24
2025-07-17 11:48:03,FR52kWp2,65900.0,214748300.0,280.6,16.11,4490.0,29.0,149.67,3.82
2025-07-17 11:48:03,FR45kWp3,19000.0,104810000.0,223.0,3.57,1273.0,28.4,42.43,3.47
2025-07-17 11:48:03,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,28.3,0.0,3.46
2025-07-17 11:48:03,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,28.1,0.0,3.35
2025-07-17 11:48:03,FR45kWp4,19000.0,108183000.0,223.0,6.0,1283.0,29.3,42.77,3.98
2025-07-17 11:48:03,FR52kWp1,62320.0,214748300.0,280.6,15.48,4318.0,28.4,143.93,3.49
2025-07-17 11:49:34,FR45kWp3,19000.0,104810000.0,223.0,3.65,1373.0,28.9,45.77,3.79
2025-07-17 11:49:34,FR52kWp2,66000.0,214748300.0,281.1,17.27,4822.0,30.0,160.73,4.39
2025-07-17 11:49:34,FR45kWp4,19000.0,108183000.0,224.0,6.36,1402.0,29.5,46.73,4.09
2025-07-17 11:49:34,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,28.4,0.0,3.51
2025-07-17 11:49:34,FR52kWp1,62420.0,214748300.0,281.3,16.64,4647.0,29.2,154.9,3.92
2025-07-17 11:49:34,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,29.0,0.0,3.82
2025-07-17 11:50:34,FR52kWp2,66120.0,214748300.0,280.8,18.77,5238.0,29.2,174.6,3.97
2025-07-17 11:50:34,FR52kWp1,62540.0,214748300.0,281.3,18.04,5036.0,29.0,167.87,3.83
2025-07-17 11:50:34,FR45kWp4,19000.0,108183000.0,224.0,6.71,1482.0,28.7,49.4,3.69
2025-07-17 11:50:34,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,29.1,0.0,3.91
2025-07-17 11:50:34,FR45kWp3,20000.0,104811000.0,224.0,4.0,1458.0,30.0,48.6,4.37
2025-07-17 11:50:34,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,29.2,0.0,3.96
2025-07-17 11:52:05,FR52kWp2,66360.0,214748300.0,288.0,83.77,23945.0,29.3,798.17,4.02
2025-07-17 11:52:05,FR45kWp4,19000.0,108183000.0,224.0,8.52,1897.0,28.1,63.23,3.36
2025-07-17 11:52:05,FR45kWp3,20000.0,104811000.0,223.0,5.23,1923.0,28.0,64.1,3.25
2025-07-17 11:52:05,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,30.1,0.0,4.45
2025-07-17 11:52:05,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,27.4,0.0,2.93
2025-07-17 11:52:05,FR52kWp1,62770.0,214748300.0,288.7,84.71,24248.0,27.7,808.27,3.09
2025-07-17 11:53:35,FR45kWp1,228.0,126264000.0,0.0,0.0,0.0,28.2,0.0,3.4
2025-07-17 11:53:35,FR52kWp1,63230.0,214748300.0,288.0,82.44,23573.0,29.5,785.77,4.14
2025-07-17 11:53:35,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,28.7,0.0,3.66
2025-07-17 11:53:35,FR52kWp2,66800.0,214748300.0,287.9,84.13,24038.0,29.4,801.27,4.09
2025-07-17 11:53:35,FR45kWp3,20000.0,104811000.0,225.0,16.56,6512.0,29.2,217.07,3.97
2025-07-17 11:53:35,FR45kWp4,20000.0,108184000.0,225.0,17.61,6852.0,29.1,228.4,3.89
2025-07-17 11:54:36,FR45kWp2,66.0,112428000.0,0.0,0.0,0.0,29.0,0.0,3.82
2025-07-17 11:54:36,FR52kWp1,63530.0,214748300.0,282.1,24.64,6831.0,28.6,227.7,3.61
